Frame,Time_sec,Intensity,Final_BPM
0,0.0,82.20098039215686,23.183760683760678
1,0.055299539170506916,82.00816993464052,23.183760683760678
2,0.11059907834101383,80.52668845315904,23.183760683760678
3,0.16589861751152074,79.64322469982848,23.183760683760678
4,0.22119815668202766,80.21038961038961,23.183760683760678
5,0.2764976958525346,80.47948051948052,23.183760683760678
6,0.3317972350230415,79.85403050108933,23.183760683760678
7,0.38709677419354843,79.2652944539737,23.183760683760678
8,0.4423963133640553,79.9400871459695,23.183760683760678
9,0.4976958525345622,81.41394335511983,23.183760683760678
10,0.5529953917050692,81.21270396270397,23.183760683760678
11,0.6082949308755761,81.55174385363064,23.183760683760678
12,0.663594470046083,81.64036592338479,23.183760683760678
13,0.7188940092165899,81.40359477124183,23.183760683760678
14,0.7741935483870969,81.5702614379085,23.183760683760678
15,0.8294930875576038,81.23717948717949,23.183760683760678
16,0.8847926267281107,81.40967365967366,23.183760683760678
17,0.9400921658986175,82.04974271012007,23.183760683760678
18,0.9953917050691244,82.5288736420812,23.183760683760678
19,1.0506912442396314,83.06318082788671,23.183760683760678
20,1.1059907834101383,83.3099128540305,23.183760683760678
21,1.1612903225806452,83.3970588235294,23.183760683760678
22,1.2165898617511521,82.48856209150327,23.183760683760678
23,1.271889400921659,81.85558441558442,23.183760683760678
24,1.327188940092166,81.21454545454546,23.183760683760678
25,1.3824884792626728,80.72385620915033,23.183760683760678
26,1.4377880184331797,79.8947970268725,23.183760683760678
27,1.4930875576036868,79.5414522584334,23.183760683760678
28,1.5483870967741937,79.38250428816467,23.183760683760678
29,1.6036866359447006,79.65065751858205,23.183760683760678
30,1.6589861751152075,81.07146941109205,23.183760683760678
31,1.7142857142857144,81.33741258741259,23.183760683760678
32,1.7695852534562213,81.49417249417249,23.183760683760678
33,1.8248847926267282,81.57983682983684,23.183760683760678
34,1.880184331797235,81.97941680960548,23.183760683760678
35,1.935483870967742,81.78273299028017,23.183760683760678
36,1.9907834101382489,82.35675381263617,23.183760683760678
37,2.046082949308756,82.34967320261438,23.183760683760678
38,2.101382488479263,80.87078330474557,23.183760683760678
39,2.1566820276497696,80.41052029731274,23.183760683760678
40,2.2119815668202767,79.90734265734265,23.183760683760678
41,2.2672811059907834,81.94716775599129,23.183760683760678
42,2.3225806451612905,82.80664488017429,23.183760683760678
43,2.3778801843317976,82.27886710239652,23.183760683760678
44,2.4331797235023043,82.66339869281046,23.183760683760678
45,2.4884792626728114,82.61002178649237,23.183760683760678
46,2.543778801843318,83.1915380217267,23.183760683760678
47,2.599078341013825,83.4177559912854,23.183760683760678
48,2.654377880184332,83.76416122004358,23.183760683760678
49,2.709677419354839,83.84694989106754,23.183760683760678
50,2.7649769585253456,83.99428244711264,23.183760683760678
51,2.8202764976958528,84.54901960784314,23.183760683760678
52,2.8755760368663594,84.20640365923384,23.183760683760678
53,2.9308755760368665,84.19382504288164,23.183760683760678
54,2.9861751152073737,84.09095860566448,23.183760683760678
55,3.0414746543778803,83.49128540305011,23.183760683760678
56,3.0967741935483875,82.87745098039215,23.183760683760678
57,3.152073732718894,82.10457516339869,23.183760683760678
58,3.2073732718894012,80.97331154684096,23.183760683760678
59,3.262672811059908,80.63235294117646,23.183760683760678
60,3.317972350230415,80.55174291938998,23.183760683760678
61,3.3732718894009217,80.37106918238993,23.183760683760678
62,3.428571428571429,81.03867102396514,23.183760683760678
63,3.4838709677419355,82.2995642701525,23.183760683760678
64,3.5391705069124426,82.65402597402597,23.183760683760678
65,3.5944700460829497,82.94498910675381,23.183760683760678
66,3.6497695852534564,83.3,23.183760683760678
67,3.7050691244239635,83.30506822612085,23.183760683760678
68,3.76036866359447,83.62301957129543,23.183760683760678
69,3.8156682027649773,83.9421052631579,23.183760683760678
70,3.870967741935484,83.0592105263158,23.183760683760678
71,3.926267281105991,83.44176013805004,23.183760683760678
72,3.9815668202764978,83.37551695616212,23.183760683760678
73,4.0368663594470044,81.81058726220016,23.183760683760678
74,4.092165898617512,81.40942928039702,23.183760683760678
75,4.147465437788019,81.3221670802316,23.183760683760678
76,4.202764976958526,81.63214285714285,23.183760683760678
77,4.258064516129033,81.60595238095237,23.183760683760678
78,4.313364055299539,80.99917287014061,23.183760683760678
79,4.368663594470046,80.8147229114971,23.183760683760678
80,4.423963133640553,80.38654012079378,23.183760683760678
81,4.4792626728110605,80.99298245614035,23.183760683760678
82,4.534562211981567,81.62324561403508,23.183760683760678
83,4.589861751152074,82.24331320103538,23.183760683760678
84,4.645161290322581,83.01121656600517,23.183760683760678
85,4.700460829493088,83.17471958584987,23.183760683760678
86,4.755760368663595,83.58800690250216,23.183760683760678
87,4.811059907834101,84.0780701754386,23.183760683760678
88,4.8663594470046085,83.48648648648648,23.183760683760678
89,4.921658986175116,83.11798245614035,23.183760683760678
90,4.976958525345623,83.07765314926661,23.183760683760678
91,5.032258064516129,83.28515962036238,23.183760683760678
92,5.087557603686636,83.84641932700605,23.183760683760678
93,5.142857142857143,84.1509511993383,23.183760683760678
94,5.19815668202765,84.67083692838654,23.183760683760678
95,5.253456221198157,84.22562553925798,23.183760683760678
96,5.308755760368664,83.95409429280397,23.183760683760678
97,5.364055299539171,84.34077750206782,23.183760683760678
98,5.419354838709678,84.33209263854425,23.183760683760678
99,5.474654377880185,85.55694564279551,23.183760683760678
100,5.529953917050691,85.34469370146678,23.183760683760678
101,5.585253456221198,84.47311827956989,23.183760683760678
102,5.6405529953917055,84.2936311000827,23.183760683760678
103,5.695852534562213,84.94334160463193,23.183760683760678
104,5.751152073732719,85.02233250620347,23.183760683760678
105,5.806451612903226,85.24400330851944,23.183760683760678
106,5.861751152073733,85.66253101736973,23.183760683760678
107,5.91705069124424,85.08643507030604,23.183760683760678
108,5.972350230414747,85.43548387096774,23.183760683760678
109,6.027649769585254,85.02200172562554,23.183760683760678
110,6.082949308755761,84.404052936311,23.183760683760678
111,6.138248847926268,83.55872622001654,23.183760683760678
112,6.193548387096775,82.47932175351531,23.183760683760678
113,6.248847926267281,81.61042183622828,23.183760683760678
114,6.304147465437788,81.26633581472291,23.183760683760678
115,6.359447004608295,81.1782464846981,23.183760683760678
116,6.4147465437788025,81.08602150537635,23.183760683760678
117,6.47004608294931,81.54507857733664,23.183760683760678
118,6.525345622119816,81.17990074441687,23.183760683760678
119,6.580645161290323,81.16542597187758,23.183760683760678
120,6.63594470046083,81.59920634920636,23.183760683760678
121,6.691244239631337,81.136476426799,23.183760683760678
122,6.746543778801843,82.43928571428572,23.183760683760678
123,6.8018433179723505,82.92555831265508,23.183760683760678
124,6.857142857142858,82.85525227460711,23.183760683760678
125,6.912442396313365,82.9590570719603,23.183760683760678
126,6.967741935483871,83.04259718775847,23.183760683760678
127,7.023041474654378,81.15880893300248,23.183760683760678
128,7.078341013824885,80.42845326716295,23.183760683760678
129,7.133640552995392,80.06286186931348,23.183760683760678
130,7.1889400921658995,79.74565756823822,23.183760683760678
131,7.244239631336406,80.08643507030604,23.183760683760678
132,7.299539170506913,80.37427626137304,23.183760683760678
133,7.35483870967742,80.5,23.183760683760678
134,7.410138248847927,81.35461604831751,23.183760683760678
135,7.465437788018433,82.32464846980976,23.183760683760678
136,7.52073732718894,82.8358147229115,23.183760683760678
137,7.5760368663594475,83.62034739454094,23.183760683760678
138,7.631336405529955,83.78039702233251,23.183760683760678
139,7.686635944700462,83.65875754961174,23.183760683760678
140,7.741935483870968,83.86928386540121,23.183760683760678
141,7.797235023041475,83.70430107526882,23.183760683760678
142,7.852534562211982,83.82301587301588,23.183760683760678
143,7.907834101382489,83.65839536807279,23.183760683760678
144,7.9631336405529956,84.1095947063689,23.183760683760678
145,8.018433179723504,83.63813068651778,23.183760683760678
146,8.073732718894009,84.23159636062861,23.183760683760678
147,8.129032258064516,84.39578163771712,23.183760683760678
148,8.184331797235023,85.24503882657463,23.183760683760678
149,8.23963133640553,84.70146678170838,23.183760683760678
150,8.294930875576037,84.31190681622088,23.183760683760678
151,8.350230414746544,84.44176013805004,23.183760683760678
152,8.405529953917052,83.93920595533498,23.183760683760678
153,8.460829493087559,84.74772539288668,23.183760683760678
154,8.516129032258066,84.92803970223325,23.183760683760678
155,8.571428571428571,85.03968938740293,23.183760683760678
156,8.626728110599078,84.9732528041415,23.183760683760678
157,8.682027649769585,84.34367245657569,23.183760683760678
158,8.737327188940093,84.72043010752688,23.183760683760678
159,8.7926267281106,85.02415875754961,23.183760683760678
160,8.847926267281107,84.47109577221742,23.183760683760678
161,8.903225806451614,84.67213114754098,23.183760683760678
162,8.958525345622121,84.38136324417601,23.183760683760678
163,9.013824884792628,84.13330457290768,23.183760683760678
164,9.069124423963133,84.08541846419327,23.183760683760678
165,9.12442396313364,83.62903225806451,23.183760683760678
166,9.179723502304148,82.57775020678247,23.183760683760678
167,9.235023041474655,81.64185277088502,23.183760683760678
168,9.290322580645162,81.64474772539289,23.183760683760678
169,9.345622119815669,82.10206378986867,23.183760683760678
170,9.400921658986176,81.81428571428572,23.183760683760678
171,9.456221198156683,81.6224152191894,23.183760683760678
172,9.51152073732719,82.14474772539289,23.183760683760678
173,9.566820276497696,83.30479735318445,23.183760683760678
174,9.622119815668203,84.16625310173697,23.183760683760678
175,9.67741935483871,84.16335814722912,23.183760683760678
176,9.732718894009217,83.77253928866833,23.183760683760678
177,9.788018433179724,83.90942928039702,23.183760683760678
178,9.843317972350231,83.89247311827957,23.183760683760678
179,9.898617511520738,83.66625310173697,23.183760683760678
180,9.953917050691246,83.5889164598842,23.183760683760678
181,10.009216589861753,84.08933002481389,23.183760683760678
182,10.064516129032258,84.54259718775847,23.183760683760678
183,10.119815668202765,84.61248966087676,23.183760683760678
184,10.175115207373272,82.84449958643508,23.183760683760678
185,10.23041474654378,81.67287014061208,23.183760683760678
186,10.285714285714286,81.17493796526054,23.183760683760678
187,10.341013824884794,80.8076923076923,23.183760683760678
188,10.3963133640553,80.82261904761904,23.183760683760678
189,10.451612903225808,80.66309523809524,23.183760683760678
190,10.506912442396313,80.05210918114143,23.183760683760678
191,10.56221198156682,80.33174603174604,23.183760683760678
192,10.617511520737327,80.05996691480563,23.183760683760678
193,10.672811059907835,81.40039682539683,23.183760683760678
194,10.728110599078342,82.29983457402813,23.183760683760678
195,10.783410138248849,83.09057071960298,23.183760683760678
196,10.838709677419356,83.2230371009491,23.183760683760678
197,10.894009216589863,84.05707196029776,23.183760683760678
198,10.94930875576037,84.70967741935483,23.183760683760678
199,11.004608294930875,84.36190476190477,23.183760683760678
200,11.059907834101383,84.9624765478424,23.183760683760678
201,11.11520737327189,85.00912698412698,23.183760683760678
202,11.170506912442397,84.40793650793651,23.183760683760678
203,11.225806451612904,84.43452380952381,23.183760683760678
204,11.281105990783411,85.02301587301588,23.183760683760678
205,11.336405529953918,85.10132340777503,23.183760683760678
206,11.391705069124425,85.52894954507858,23.183760683760678
207,11.447004608294932,85.38968253968254,23.183760683760678
208,11.502304147465438,85.66071428571429,23.183760683760678
209,11.557603686635945,84.99048800661704,23.183760683760678
210,11.612903225806452,85.03887510339123,23.183760683760678
211,11.668202764976959,85.07361455748553,23.183760683760678
212,11.723502304147466,84.52688172043011,23.183760683760678
213,11.778801843317973,84.6778329197684,23.183760683760678
214,11.83410138248848,86.0547842401501,23.183760683760678
215,11.889400921658988,85.41150793650793,23.183760683760678
216,11.944700460829495,85.38690476190476,23.183760683760678
217,12.0,85.61587301587302,23.183760683760678
218,12.055299539170507,85.26150793650794,23.183760683760678
219,12.110599078341014,85.10119047619048,23.183760683760678
220,12.165898617511521,84.81430934656741,23.183760683760678
221,12.221198156682028,85.31944444444444,23.183760683760678
222,12.276497695852536,85.27626137303557,23.183760683760678
223,12.331797235023043,85.83953680727875,23.183760683760678
224,12.38709677419355,85.73492063492064,23.183760683760678
225,12.442396313364057,85.06190476190476,23.183760683760678
226,12.497695852534562,85.35317460317461,23.183760683760678
227,12.55299539170507,85.23821339950372,23.183760683760678
228,12.608294930875577,85.25723738626965,23.183760683760678
229,12.663594470046084,85.42928039702234,23.183760683760678
230,12.71889400921659,84.47063688999172,23.183760683760678
231,12.774193548387098,83.25682382133995,23.183760683760678
232,12.829493087557605,82.77874276261373,23.183760683760678
233,12.884792626728112,82.6435070306038,23.183760683760678
234,12.94009216589862,82.3151364764268,23.183760683760678
235,12.995391705069125,82.20678246484698,23.183760683760678
236,13.050691244239632,82.3354011579818,23.183760683760678
237,13.105990783410139,82.79693961952026,23.183760683760678
238,13.161290322580646,83.72167080231597,23.183760683760678
239,13.216589861751153,84.4036393713813,23.183760683760678
240,13.27188940092166,84.85897435897436,23.183760683760678
241,13.327188940092167,85.14061207609595,23.183760683760678
242,13.382488479262674,84.25475599669149,23.183760683760678
243,13.437788018433181,83.91976840363937,23.183760683760678
244,13.493087557603687,83.70843672456576,23.183760683760678
245,13.548387096774194,83.74317617866005,23.183760683760678
246,13.603686635944701,84.5074441687345,23.183760683760678
247,13.658986175115208,84.83209263854425,23.183760683760678
248,13.714285714285715,84.95698924731182,23.183760683760678
249,13.769585253456222,85.56451612903226,23.183760683760678
250,13.82488479262673,85.69768403639371,23.183760683760678
251,13.880184331797237,84.54011579818031,23.183760683760678
252,13.935483870967742,82.99421009098428,23.183760683760678
253,13.990783410138249,82.20181968569065,23.183760683760678
254,14.046082949308756,82.35690653432589,23.183760683760678
255,14.101382488479263,82.46428571428571,23.183760683760678
256,14.15668202764977,82.24979321753516,23.183760683760678
257,14.211981566820278,82.22291149710504,23.183760683760678
258,14.267281105990785,82.00206782464846,23.183760683760678
259,14.322580645161292,83.0272952853598,23.183760683760678
260,14.377880184331799,83.86683209263855,23.183760683760678
261,14.433179723502304,83.80931837791199,23.183760683760678
262,14.488479262672811,84.07075064710958,23.183760683760678
263,14.543778801843319,84.15573770491804,23.183760683760678
264,14.599078341013826,84.51199338296112,23.183760683760678
265,14.654377880184333,84.64846980976013,23.183760683760678
266,14.70967741935484,84.6848635235732,23.183760683760678
267,14.764976958525347,84.6571546732837,23.183760683760678
268,14.820276497695854,84.31626984126984,23.183760683760678
269,14.875576036866361,83.4722911497105,23.183760683760678
270,14.930875576036867,83.01902398676592,23.183760683760678
271,14.986175115207374,82.47808105872622,23.183760683760678
272,15.04147465437788,82.45988420181969,23.183760683760678
273,15.096774193548388,82.36807278742762,23.183760683760678
274,15.152073732718895,82.72497932175351,23.183760683760678
275,15.207373271889402,82.60463192721257,23.183760683760678
276,15.26267281105991,82.59285714285714,23.183760683760678
277,15.317972350230416,83.20900562851783,23.183760683760678
278,15.373271889400923,82.45161290322581,23.183760683760678
279,15.428571428571429,83.32919768403639,23.183760683760678
280,15.483870967741936,84.26531492666092,23.183760683760678
281,15.539170506912443,84.68809318377912,23.183760683760678
282,15.59447004608295,85.40940465918895,23.183760683760678
283,15.649769585253457,85.1458153580673,23.183760683760678
284,15.705069124423964,85.24978429680759,23.183760683760678
285,15.760368663594472,85.61216566005177,23.183760683760678
286,15.815668202764979,85.80314309346568,23.183760683760678
287,15.870967741935486,85.6397756686799,23.183760683760678
288,15.926267281105991,85.44132873166522,23.183760683760678
289,15.981566820276498,85.53710094909404,23.183760683760678
290,16.036866359447007,85.6641852770885,23.183760683760678
291,16.092165898617512,85.43054357204487,23.183760683760678
292,16.147465437788018,85.23339085418465,23.183760683760678
293,16.202764976958527,84.7618636755824,23.183760683760678
294,16.258064516129032,85.86230158730159,23.183760683760678
295,16.31336405529954,85.93010752688173,23.183760683760678
296,16.368663594470046,85.93755169561621,23.183760683760678
297,16.423963133640555,85.787841191067,23.183760683760678
298,16.47926267281106,86.05780845556514,23.183760683760678
299,16.53456221198157,86.20707506471096,23.183760683760678
300,16.589861751152075,85.83291976840364,23.183760683760678
301,16.64516129032258,85.84367245657569,23.183760683760678
302,16.70046082949309,86.46815550041356,23.183760683760678
303,16.755760368663594,85.85483870967742,23.183760683760678
304,16.811059907834103,85.76923076923077,23.183760683760678
305,16.86635944700461,85.87096774193549,23.183760683760678
306,16.921658986175117,85.89301121656601,23.183760683760678
307,16.976958525345623,85.79528535980148,23.183760683760678
308,17.03225806451613,83.71422663358148,23.183760683760678
309,17.087557603686637,82.64681555004135,23.183760683760678
310,17.142857142857142,82.9933829611249,23.183760683760678
311,17.19815668202765,84.13095238095238,23.183760683760678
312,17.253456221198157,85.55947467166979,23.183760683760678
313,17.308755760368665,85.02619047619048,23.183760683760678
314,17.36405529953917,84.8547619047619,23.183760683760678
315,17.41935483870968,85.2623015873016,23.183760683760678
316,17.474654377880185,84.10079365079365,23.183760683760678
317,17.529953917050694,81.88709677419355,23.183760683760678
318,17.5852534562212,81.47380952380952,23.183760683760678
319,17.640552995391705,80.2719298245614,23.183760683760678
320,17.695852534562214,82.8697270471464,23.183760683760678
321,17.75115207373272,83.52063492063492,23.183760683760678
322,17.806451612903228,84.13214285714285,23.183760683760678
323,17.861751152073733,84.57857142857142,23.183760683760678
324,17.917050691244242,86.12934220251293,23.183760683760678
325,17.972350230414747,84.9484126984127,23.183760683760678
326,18.027649769585256,85.08055555555555,23.183760683760678
327,18.08294930875576,84.63928571428572,23.183760683760678
328,18.138248847926267,84.89380863039399,23.183760683760678
329,18.193548387096776,85.08412698412698,23.183760683760678
330,18.24884792626728,85.30198412698412,23.183760683760678
331,18.30414746543779,85.52619047619048,23.183760683760678
332,18.359447004608295,85.68690476190476,23.183760683760678
333,18.414746543778804,86.12142857142857,23.183760683760678
334,18.47004608294931,86.54521575984991,23.183760683760678
335,18.52534562211982,86.05873015873016,23.183760683760678
336,18.580645161290324,86.3702380952381,23.183760683760678
337,18.63594470046083,86.90396825396826,23.183760683760678
338,18.691244239631338,86.76674937965261,23.183760683760678
339,18.746543778801843,86.72746071133167,23.183760683760678
340,18.801843317972352,86.80603804797353,23.183760683760678
341,18.857142857142858,87.14433416046319,23.183760683760678
342,18.912442396313367,87.18362282878412,23.183760683760678
343,18.967741935483872,86.74110835401159,23.183760683760678
344,19.02304147465438,86.37882547559967,23.183760683760678
345,19.078341013824886,86.50041356492969,23.183760683760678
346,19.13364055299539,86.86712683347713,23.183760683760678
347,19.1889400921659,87.34574028122415,23.183760683760678
348,19.244239631336406,87.68941273779984,23.183760683760678
349,19.299539170506915,87.74731182795699,23.183760683760678
350,19.35483870967742,87.23055555555555,23.183760683760678
351,19.41013824884793,87.02103174603175,23.183760683760678
352,19.465437788018434,85.5467166979362,23.183760683760678
353,19.520737327188943,84.72682926829269,23.183760683760678
354,19.57603686635945,83.76772983114446,23.183760683760678
355,19.631336405529954,84.16435272045028,23.183760683760678
356,19.686635944700463,84.15834896810506,23.183760683760678
357,19.741935483870968,84.05891181988743,23.183760683760678
358,19.797235023041477,84.13508442776735,23.183760683760678
359,19.852534562211982,84.25365853658536,23.183760683760678
360,19.90783410138249,84.89305816135085,23.183760683760678
361,19.963133640552996,85.94258911819887,23.183760683760678
362,20.018433179723505,85.90833333333333,23.183760683760678
363,20.07373271889401,86.16507936507936,23.183760683760678
364,20.129032258064516,86.68174603174603,23.183760683760678
365,20.184331797235025,86.83928571428571,23.183760683760678
366,20.23963133640553,86.91025641025641,23.183760683760678
367,20.29493087557604,87.47579365079365,23.183760683760678
368,20.350230414746544,87.87063492063493,23.183760683760678
369,20.405529953917053,88.1765873015873,23.183760683760678
370,20.46082949308756,88.20562851782364,23.183760683760678
371,20.516129032258068,87.98293650793651,23.183760683760678
372,20.571428571428573,87.49761904761905,23.183760683760678
373,20.62672811059908,86.8404761904762,23.183760683760678
374,20.682027649769587,86.65912698412698,23.183760683760678
375,20.737327188940093,86.59057071960298,23.183760683760678
376,20.7926267281106,86.7812241521919,23.183760683760678
377,20.847926267281107,86.78535980148884,23.183760683760678
378,20.903225806451616,86.06944444444444,23.183760683760678
379,20.95852534562212,85.55912698412699,23.183760683760678
380,21.013824884792626,85.01507936507936,23.183760683760678
381,21.069124423963135,84.56746031746032,23.183760683760678
382,21.12442396313364,83.89206349206349,23.183760683760678
383,21.17972350230415,83.57103174603175,23.183760683760678
384,21.235023041474655,83.56309523809524,23.183760683760678
385,21.290322580645164,83.31825396825397,23.183760683760678
386,21.34562211981567,83.61230158730159,23.183760683760678
387,21.400921658986178,85.27182539682539,23.183760683760678
388,21.456221198156683,85.48452380952381,23.183760683760678
389,21.51152073732719,85.84444444444445,23.183760683760678
390,21.566820276497698,86.275,23.183760683760678
391,21.622119815668203,86.79737335834896,23.183760683760678
392,21.67741935483871,86.88330206378987,23.183760683760678
393,21.732718894009217,85.49214226633582,23.183760683760678
394,21.788018433179726,85.26785714285714,23.183760683760678
395,21.84331797235023,84.86150793650793,23.183760683760678
396,21.89861751152074,85.1734126984127,23.183760683760678
397,21.953917050691246,85.18968253968254,23.183760683760678
398,22.00921658986175,83.75595238095238,23.183760683760678
399,22.06451612903226,82.59181141439205,23.183760683760678
400,22.119815668202765,82.2845238095238,23.183760683760678
401,22.175115207373274,82.19722222222222,23.183760683760678
402,22.23041474654378,82.31071428571428,23.183760683760678
403,22.28571428571429,82.10357142857143,23.183760683760678
404,22.341013824884794,82.81666666666666,23.183760683760678
405,22.396313364055302,82.85,23.183760683760678
406,22.451612903225808,82.64246031746032,23.183760683760678
407,22.506912442396313,83.18849206349206,23.183760683760678
408,22.562211981566822,84.47857142857143,23.183760683760678
409,22.617511520737327,85.32857142857142,23.183760683760678
410,22.672811059907836,85.36393713813068,23.183760683760678
411,22.72811059907834,85.37262200165426,23.183760683760678
412,22.78341013824885,85.53174603174604,23.183760683760678
413,22.838709677419356,85.74801587301587,23.183760683760678
414,22.894009216589865,85.97896825396825,23.183760683760678
415,22.94930875576037,86.46428571428571,23.183760683760678
416,23.004608294930875,86.30515873015872,23.183760683760678
417,23.059907834101384,85.91904761904762,23.183760683760678
418,23.11520737327189,86.10198412698412,23.183760683760678
419,23.1705069124424,85.89047619047619,23.183760683760678
420,23.225806451612904,86.26385442514474,23.183760683760678
421,23.281105990783413,86.28095238095239,23.183760683760678
422,23.336405529953918,86.06468253968254,23.183760683760678
423,23.391705069124427,86.34801587301587,23.183760683760678
424,23.447004608294932,86.15039682539683,23.183760683760678
425,23.502304147465438,86.18724202626642,23.183760683760678
426,23.557603686635947,86.212382739212,23.183760683760678
427,23.612903225806452,85.60825515947467,23.183760683760678
428,23.66820276497696,84.493808630394,23.183760683760678
429,23.723502304147466,83.33996247654784,23.183760683760678
430,23.778801843317975,82.16746031746031,23.183760683760678
431,23.83410138248848,83.12896825396825,23.183760683760678
432,23.88940092165899,84.32532833020637,23.183760683760678
433,23.944700460829495,85.27698412698413,23.183760683760678
434,24.0,85.7376984126984,23.183760683760678
435,24.05529953917051,86.26190476190476,23.183760683760678
436,24.110599078341014,85.7015873015873,23.183760683760678
437,24.165898617511523,85.55436507936508,23.183760683760678
438,24.22119815668203,85.27242026266417,23.183760683760678
439,24.276497695852537,85.62964352720451,23.183760683760678
440,24.331797235023043,86.16785714285714,23.183760683760678
441,24.38709677419355,85.94801587301588,23.183760683760678
442,24.442396313364057,86.47420634920636,23.183760683760678
443,24.497695852534562,86.25238095238095,23.183760683760678
444,24.55299539170507,85.9046904315197,23.183760683760678
445,24.608294930875577,86.493808630394,23.183760683760678
446,24.663594470046085,85.04206349206349,23.183760683760678
447,24.71889400921659,85.11507936507937,23.183760683760678
448,24.7741935483871,85.94325396825397,23.183760683760678
449,24.829493087557605,85.75714285714285,23.183760683760678
450,24.884792626728114,86.0923076923077,23.183760683760678
451,24.94009216589862,86.05555555555556,23.183760683760678
452,24.995391705069125,86.38214285714285,23.183760683760678
453,25.050691244239633,87.49007936507937,23.183760683760678
454,25.10599078341014,87.5670634920635,23.183760683760678
455,25.161290322580648,87.9297619047619,23.183760683760678
456,25.216589861751153,87.18799249530957,23.183760683760678
457,25.271889400921662,87.12307692307692,23.183760683760678
458,25.327188940092167,87.56472795497186,23.183760683760678
459,25.382488479262676,88.48030018761726,23.183760683760678
460,25.43778801843318,88.37711069418387,23.183760683760678
461,25.493087557603687,87.52945590994372,23.183760683760678
462,25.548387096774196,87.74634146341464,23.183760683760678
463,25.6036866359447,87.90356472795497,23.183760683760678
464,25.65898617511521,88.27054409005629,23.183760683760678
465,25.714285714285715,88.10281425891182,23.183760683760678
466,25.769585253456224,88.54296435272045,23.183760683760678
467,25.82488479262673,88.27692307692308,23.183760683760678
468,25.88018433179724,87.81613508442777,23.183760683760678
469,25.935483870967744,87.89080675422139,23.183760683760678
470,25.99078341013825,88.00675422138836,23.183760683760678
471,26.046082949308758,86.85624538063563,23.183760683760678
472,26.101382488479263,85.39962476547842,23.183760683760678
473,26.156682027649772,84.93658536585366,23.183760683760678
474,26.211981566820278,84.64052532833021,23.183760683760678
475,26.267281105990786,84.24880952380953,23.183760683760678
476,26.322580645161292,84.69801587301588,23.183760683760678
477,26.3778801843318,85.22896825396825,23.183760683760678
478,26.433179723502306,86.57148217636022,23.183760683760678
479,26.48847926267281,87.28405253283302,23.183760683760678
480,26.54377880184332,87.65595238095239,23.183760683760678
481,26.599078341013826,87.9888888888889,23.183760683760678
482,26.654377880184335,88.09166666666667,23.183760683760678
483,26.70967741935484,88.04523809523809,23.183760683760678
484,26.76497695852535,87.68105065666042,23.183760683760678
485,26.820276497695854,88.07091932457786,23.183760683760678
486,26.875576036866363,88.73170731707317,23.183760683760678
487,26.93087557603687,88.9767354596623,23.183760683760678
488,26.986175115207374,88.58011257035648,23.183760683760678
489,27.041474654377883,88.81013133208255,23.183760683760678
490,27.096774193548388,88.79174484052533,23.183760683760678
491,27.152073732718897,88.77110694183865,23.183760683760678
492,27.207373271889402,87.78086303939962,23.183760683760678
493,27.26267281105991,86.659287054409,23.183760683760678
494,27.317972350230416,86.18574108818011,23.183760683760678
495,27.37327188940092,85.76022514071295,23.183760683760678
496,27.42857142857143,84.57738095238095,23.183760683760678
497,27.483870967741936,84.81050656660413,23.183760683760678
498,27.539170506912445,84.39324577861163,23.183760683760678
499,27.59447004608295,84.35722326454034,23.183760683760678
500,27.64976958525346,84.57560975609756,23.183760683760678
501,27.705069124423964,85.06266416510319,23.183760683760678
502,27.760368663594473,86.07542213883677,23.183760683760678
503,27.81566820276498,86.36848030018761,23.183760683760678
504,27.870967741935484,86.42251407129456,23.183760683760678
505,27.926267281105993,86.61388367729832,23.183760683760678
506,27.981566820276498,86.84277673545967,23.183760683760678
507,28.036866359447007,86.65891181988744,23.183760683760678
508,28.092165898617512,86.97448405253283,23.183760683760678
509,28.14746543778802,87.02551594746717,23.183760683760678
510,28.202764976958527,87.11744840525328,23.183760683760678
511,28.258064516129036,87.29005628517824,23.183760683760678
512,28.31336405529954,87.47617260787993,23.183760683760678
513,28.368663594470046,87.66078799249532,23.183760683760678
514,28.423963133640555,86.8048780487805,23.183760683760678
515,28.47926267281106,85.6983114446529,23.183760683760678
516,28.53456221198157,85.47692307692307,23.183760683760678
517,28.589861751152075,85.03527204502814,23.183760683760678
518,28.645161290322584,84.68690476190476,23.183760683760678
519,28.70046082949309,84.51865079365079,23.183760683760678
520,28.755760368663598,84.14682539682539,23.183760683760678
521,28.811059907834103,83.99166666666666,23.183760683760678
